file_name,habitat,site,predator_cue,year,proportion_vigilant,tree_cover
2021_J13_07090003_Impala.AVI,Open,J13,Cheetah,2021,0.554517134,18.27335749
2021_J13_07090022_Impala.AVI,Open,J13,Cheetah,2021,0.360613811,40.25386639
2021_J13_07120051_Waterbuck.AVI,Open,J13,Cheetah,2021,0.751295337,44.45059999
2021_J13_07130070_Waterbuck.AVI,Open,J13,Cheetah,2021,0.954595792,24.30324522
2021_J13_07140062_Waterbuck.AVI,Open,J13,Cheetah,2021,0.964483907,34.98831582
2021_J13_07230011_Kudu.AVI,Open,J13,Cheetah,2021,0,42.83097273
2021_J13_07300066_Impala.AVI,Open,J13,Cheetah,2021,1,39.12087198
2021_J13_07310080_Nyala.AVI,Open,J13,Cheetah,2021,0.100663717,34.32226942
2021_J13_08010099_Nyala.AVI,Open,J13,Cheetah,2021,0.163716814,11.95801375
2021_J13_08050035_Waterbuck.AVI,Open,J13,Cheetah,2021,0.959025471,34.43405652
2021_J13_08050040_Impala.AVI,Open,J13,Cheetah,2021,0.939736347,24.60211079
2021_J13_08060054_Waterbuck.AVI,Open,J13,Cheetah,2021,0.50929368,37.61335436
2021_J13_08100088_Waterbuck.AVI,Open,J13,Cheetah,2021,0.557959815,32.6475918
2021_J13_08120116_Impala.AVI,Open,J13,Cheetah,2021,0.74742268,51.86063838
2021_J13_08140130_Impala.AVI,Open,J13,Cheetah,2021,0.759259259,24.32375928
2021_L11_07240003_Waterbuck.AVI,Closed,L11,Cheetah,2021,0.822445561,32.5988762
2021_N03_07270030_Impala.AVI,Open,N03,Cheetah,2021,0,23.12372405
2021_N10_06290020_Warthog.AVI,Open,N10,Cheetah,2021,0.847900114,58.76710826
2021_N10_07120005_Bushpig.AVI,Open,N10,Cheetah,2021,0.909292035,42.19571749
2021_N10_07130011_Impala.AVI,Open,N10,Cheetah,2021,0,49.67287153
2021_N10_07160039_Wildebeest.AVI,Open,N10,Cheetah,2021,0.433285509,59.33945633
2021_N10_08050130_Wildebeest.AVI,Open,N10,Cheetah,2021,0.155801105,31.68731088
2021_N11_06270031_Waterbuck.AVI,Open,N11,Cheetah,2021,0.983370288,32.19358793
2021_N11_06280054_Waterbuck.AVI,Open,N11,Cheetah,2021,0.612652608,18.75647317
2021_N11_06290069_Waterbuck.AVI,Open,N11,Cheetah,2021,0.349367089,58.07494125
2021_N11_06300083_Waterbuck.AVI,Open,N11,Cheetah,2021,0.855248619,63.36518902
2021_N11_07030009_Waterbuck.AVI,Open,N11,Cheetah,2021,0.94812362,69.81900627
2021_N11_07040013_Waterbuck.AVI,Open,N11,Cheetah,2021,0,46.28492077
2021_N11_07070023_Waterbuck.AVI,Open,N11,Cheetah,2021,0.555555556,64.30969827
2021_N11_07110009_Waterbuck.AVI,Open,N11,Cheetah,2021,0.628676471,61.07495135
2021_N11_07220005_Impala.AVI,Open,N11,Cheetah,2021,0.226769912,39.1070642
2021_N11_07220009_Waterbuck.AVI,Open,N11,Cheetah,2021,0.111973392,49.12013358
2021_N11_07220013_Impala.AVI,Open,N11,Cheetah,2021,0.695422535,30.86808243
2021_N11_07280031_Waterbuck.AVI,Open,N11,Cheetah,2021,0.719026549,13.62816261
2021_N11_07280035_Waterbuck.AVI,Open,N11,Cheetah,2021,0.490628445,10.69115901
2021_N11_07290039_Waterbuck.AVI,Open,N11,Cheetah,2021,0.840707965,41.09227184
2021_N11_08010090_Waterbuck.AVI,Open,N11,Cheetah,2021,0.954595792,30.9645405
2021_N11_08020098_Impala.AVI,Open,N11,Cheetah,2021,0.535714286,21.5890464
2021_N11_08080005_Impala.AVI,Open,N11,Cheetah,2021,0.833333333,32.17048483
2024_D05_07220021_Impala.AVI,Closed,D05,Cheetah,2024,0.408408408,29.11587193
2024_D05_07230033_Impala.AVI,Closed,D05,Cheetah,2024,0.675070028,24.46593199
2024_D05_07260054_Impala.AVI,Closed,D05,Cheetah,2024,0.925266904,32.2771873
2024_D05_07260056_Impala.AVI,Closed,D05,Cheetah,2024,0,28.28409439
2024_D05_07260057_Impala.AVI,Closed,D05,Cheetah,2024,0.654178674,58.84631472
2024_D05_07270060_Impala.AVI,Closed,D05,Cheetah,2024,1,55.03821521
2024_D05_07270062_Impala.AVI,Closed,D05,Cheetah,2024,0.708092486,8.131469413
2024_D05_07270064_Warthog.AVI,Closed,D05,Cheetah,2024,0,49.31056361
2024_D05_08020005_Impala.AVI,Closed,D05,Cheetah,2024,0.907246377,41.05066179
2024_D05_08060031_Waterbuck.AVI,Closed,D05,Cheetah,2024,0,25.03615122
2024_D05_08100051_Waterbuck.AVI,Closed,D05,Cheetah,2024,0.874626866,55.46827109
2024_D05_08100053_Waterbuck.AVI,Closed,D05,Cheetah,2024,0.963400236,24.98868209
2024_D05_08120060_Impala.AVI,Closed,D05,Cheetah,2024,0.942211055,54.85137957
2024_D05_08140069_Impala.AVI,Closed,D05,Cheetah,2024,0,60.54264238
2024_D05_08150074_Impala.AVI,Closed,D05,Cheetah,2024,0,57.74983104
2024_D05_08150075_Impala.AVI,Closed,D05,Cheetah,2024,0.783519553,68.3353346
2024_D05_08170084_Impala.AVI,Closed,D05,Cheetah,2024,0,85.05797233
2024_D05_08170086_Impala.AVI,Closed,D05,Cheetah,2024,0,43.77569085
2024_D05_08180091_Impala.AVI,Closed,D05,Cheetah,2024,0.964516129,57.81598523
2024_E02_07200010_Waterbuck.AVI,Open,E02,Cheetah,2024,0.690217391,59.04989052
2024_E02_07210013_Waterbuck.AVI,Open,E02,Cheetah,2024,0.927536232,56.44210189
2024_E02_07220016_Waterbuck.AVI,Open,E02,Cheetah,2024,0,14.24109093
2024_E02_07310006_Impala.AVI,Open,E02,Cheetah,2024,1,27.30852282
2024_E02_08010022_Impala.AVI,Open,E02,Cheetah,2024,0.893063584,58.09306889
2024_E02_08030034_Impala.AVI,Open,E02,Cheetah,2024,0,75.75279198
2024_E02_08040064_Impala.AVI,Open,E02,Cheetah,2024,0,20.01475183
2024_E02_08060070_Waterbuck.AVI,Open,E02,Cheetah,2024,0,26.10926777
2024_E02_08080091_Impala.AVI,Open,E02,Cheetah,2024,1,54.17255529
2024_E02_08100123_Waterbuck.AVI,Open,E02,Cheetah,2024,0.723196881,41.06688308
2024_E02_08100128_Impala.AVI,Open,E02,Cheetah,2024,0.471142521,35.84832299
2024_E02_08120158_Impala.AVI,Open,E02,Cheetah,2024,1,38.26845091
2024_E02_08120162_Waterbuck.AVI,Open,E02,Cheetah,2024,1,38.09006289
2024_E02_08120165_Kudu.AVI,Open,E02,Cheetah,2024,1,15.36259775
2024_E02_08130174_Waterbuck.AVI,Open,E02,Cheetah,2024,0.862028302,63.76642154
2024_E02_08140180_Impala.AVI,Open,E02,Cheetah,2024,0.436416185,76.8835893
2024_E02_08150194_Waterbuck.AVI,Open,E02,Cheetah,2024,0.936170213,80.63259026
2024_E02_08150202_Impala.AVI,Open,E02,Cheetah,2024,0,41.46094446
2024_E02_08150203_Impala.AVI,Open,E02,Cheetah,2024,0.546296296,12.03676773
2024_E02_08160215_Impala.AVI,Open,E02,Cheetah,2024,0,60.40296252
2024_E02_08160220_Impala.AVI,Open,E02,Cheetah,2024,1,62.51556855
2024_E02_08170222_Impala.AVI,Open,E02,Cheetah,2024,0,35.53777848
2024_E02_08190250_Impala.AVI,Open,E02,Cheetah,2024,0.467532468,67.73672364
2024_E02_08200257_Impala.AVI,Open,E02,Cheetah,2024,0.367372354,27.30471783
2024_E02_08210261_Impala.AVI,Open,E02,Cheetah,2024,0.691428571,23.44315152
2024_E08_07240037_Impala.AVI,Closed,E08,Cheetah,2024,0.900826446,23.92550111
2024_E08_08010124_Waterbuck.AVI,Closed,E08,Cheetah,2024,0.892561983,61.5391912
2024_E08_08060176_Impala.AVI,Closed,E08,Cheetah,2024,0.318401937,47.68336269
2024_F01_07190029_Waterbuck.AVI,Open,F01,Cheetah,2024,0.968632371,28.13055891
2024_F01_08010026_Bushbuck.AVI,Open,F01,Cheetah,2024,0.968115942,33.30726858
2024_F01_08050039_Impala.AVI,Open,F01,Cheetah,2024,0,24.86543146
2024_F01_08050040_Waterbuck.AVI,Open,F01,Cheetah,2024,0.328358209,41.11708595
2024_F01_08050044_Impala.AVI,Open,F01,Cheetah,2024,0.37866354,65.21496648
2024_F01_08080056_Waterbuck.AVI,Open,F01,Cheetah,2024,0.683908046,26.1317845
2024_F01_08090005_Impala.AVI,Open,F01,Cheetah,2024,1,67.5283141
2024_F01_08110009_Impala.AVI,Open,F01,Cheetah,2024,0.949685535,28.86973627
2024_F01_08140021_Warthog.AVI,Open,F01,Cheetah,2024,0.8,49.74632788
2024_F01_08140023_Kudu.AVI,Open,F01,Cheetah,2024,0.26300578,45.74553035
2024_F01_08160034_Impala.AVI,Open,F01,Cheetah,2024,1,33.94459677
2024_F01_08180039_Waterbuck.AVI,Open,F01,Cheetah,2024,0.955241461,30.35277725
2024_F01_08180043_Impala.AVI,Open,F01,Cheetah,2024,0,39.99593913
2024_F01_08180044_Impala.AVI,Open,F01,Cheetah,2024,1,32.71210085
2024_F03_07220005_Impala.AVI,Open,F03,Cheetah,2024,0.456521739,27.94206912
2024_F03_07240026_Impala.AVI,Open,F03,Cheetah,2024,0,25.00188293
2024_F03_07300083_Nyala.AVI,Open,F03,Cheetah,2024,0.633251834,61.64512659
2024_F03_07300084_Nyala.AVI,Open,F03,Cheetah,2024,0.948424069,65.31994726
2024_F03_08020011_Impala.AVI,Open,F03,Cheetah,2024,0.554098361,61.51946727
2024_F03_08030023_Impala.AVI,Open,F03,Cheetah,2024,0,42.98189932
2024_F03_08030026_Impala.AVI,Open,F03,Cheetah,2024,0.25,42.37365792
2024_F03_08030029_Impala.AVI,Open,F03,Cheetah,2024,0.957317073,26.67274407
2024_F03_08100080_Nyala.AVI,Open,F03,Cheetah,2024,0,23.80772163
2024_F03_08130010_Impala.AVI,Open,F03,Cheetah,2024,0,58.82774134
2024_F03_08130012_Impala.AVI,Open,F03,Cheetah,2024,0,78.45985794
2024_F03_08150030_Impala.AVI,Open,F03,Cheetah,2024,1,38.12949952
2024_F03_08200084_Impala.AVI,Open,F03,Cheetah,2024,0,33.71381675
2024_F07_07250047_Impala.AVI,Open,F07,Cheetah,2024,0,28.77535951
2024_F07_07300095_Nyala.AVI,Open,F07,Cheetah,2024,0.502808989,32.84303752
2024_F07_07300102_Nyala.AVI,Open,F07,Cheetah,2024,0.951593861,33.22224606
2024_F07_08010130_Nyala.AVI,Open,F07,Cheetah,2024,0,28.48234163
2024_F07_08050176_Impala.AVI,Open,F07,Cheetah,2024,0.784705882,32.62629745
2024_F07_08090019_Nyala.AVI,Open,F07,Cheetah,2024,0.879770992,61.42309807
2024_F07_08100023_Impala.AVI,Open,F07,Cheetah,2024,1,37.17023842
2024_F07_08140069_Nyala.AVI,Open,F07,Cheetah,2024,0.915294118,33.49248717
2024_F07_08180111_Impala.AVI,Open,F07,Cheetah,2024,0.994131455,38.0850947
2024_G06_07230014_Impala.AVI,Closed,G06,Cheetah,2024,1,20.94777177
2024_G06_08010044_Impala.AVI,Closed,G06,Cheetah,2024,0.294117647,26.82545536
2024_G06_08060017_Nyala.AVI,Closed,G06,Cheetah,2024,0.775362319,33.23209337
2024_G06_08140028_Bushbuck.AVI,Closed,G06,Cheetah,2024,0,72.72497158
2024_G06_08180044_Nyala.AVI,Closed,G06,Cheetah,2024,0.923076923,39.59941278
2024_G08_07200002_Nyala.AVI,Closed,G08,Cheetah,2024,0,23.82066835
2024_G08_07200005_Waterbuck.AVI,Closed,G08,Cheetah,2024,1,23.07555766
2024_G08_07210014_Impala.AVI,Closed,G08,Cheetah,2024,0.898823529,71.01787824
2024_G08_07250047_Kudu.AVI,Closed,G08,Cheetah,2024,0,42.93646495
2024_G08_07280067_Waterbuck.AVI,Closed,G08,Cheetah,2024,1,27.25965939
2024_G08_08010091_Nyala.AVI,Closed,G08,Cheetah,2024,0.985832349,24.94655451
2024_G08_08050021_Bushbuck.AVI,Closed,G08,Cheetah,2024,0.906724512,24.9486981
2024_G08_08090032_Nyala.AVI,Closed,G08,Cheetah,2024,0,29.71773853
2024_G08_08120046_Nyala.AVI,Closed,G08,Cheetah,2024,0.12173913,34.90615282
2024_G08_08140056_Waterbuck.AVI,Closed,G08,Cheetah,2024,1,60.46667417
2024_G08_08140059_Waterbuck.AVI,Closed,G08,Cheetah,2024,1,31.55533486
2024_G08_08140067_Waterbuck.AVI,Closed,G08,Cheetah,2024,0.956647399,44.69489267
2024_G08_08150074_Waterbuck.AVI,Closed,G08,Cheetah,2024,0.856301531,34.67545448
2024_G08_08170080_Waterbuck.AVI,Closed,G08,Cheetah,2024,0.938606848,18.88446931
2024_G08_08170088_Waterbuck.AVI,Closed,G08,Cheetah,2024,0.871165644,35.32843112
2024_G08_08180094_Nyala.AVI,Closed,G08,Cheetah,2024,0,31.44658905
2024_I04_07210006_Waterbuck.AVI,Open,I04,Cheetah,2024,0.973913043,67.43329049
2024_I04_08200014_Impala.AVI,Open,I04,Cheetah,2024,1,57.97385272
2024_I06_08020041_Impala.AVI,Closed,I06,Cheetah,2024,0.584415584,29.57598962
2024_I06_08140042_Impala.AVI,Closed,I06,Cheetah,2024,1,77.70244161
2024_I06_08140050_Impala.AVI,Closed,I06,Cheetah,2024,1,34.27587495
2024_I08_08090072_Impala.AVI,Closed,I08,Cheetah,2024,0.525339926,49.93302863
2024_I08_08150094_Nyala.AVI,Closed,I08,Cheetah,2024,0.962818004,38.22693745
2024_I08_08160097_Impala.AVI,Closed,I08,Cheetah,2024,0,18.21894281
2024_J03_07250011_Waterbuck.AVI,Open,J03,Cheetah,2024,0.737745098,50.42189423
2024_J03_07300015_Waterbuck.AVI,Open,J03,Cheetah,2024,0.889855072,47.00079398
2024_J13_07280013_Waterbuck.AVI,Open,J13,Cheetah,2024,0,36.48611039
2024_J13_07300029_Waterbuck.AVI,Open,J13,Cheetah,2024,0.512,60.06551767
2024_J13_07310032_Impala.AVI,Open,J13,Cheetah,2024,0.172131148,60.15520663
2024_J13_07310035_Waterbuck.AVI,Open,J13,Cheetah,2024,0.939787485,53.96048386
2024_J13_08030049_Nyala.AVI,Open,J13,Cheetah,2024,0.822966507,68.8976723
2024_J13_08050061_Impala.AVI,Open,J13,Cheetah,2024,0.994825356,35.11163383
2024_J13_08100012_Impala.AVI,Open,J13,Cheetah,2024,0.866745283,30.22385088
2024_L11_07270029_Waterbuck.AVI,Closed,L11,Cheetah,2024,0.964523282,37.87022127
2024_L11_07280032_Bushbuck.AVI,Closed,L11,Cheetah,2024,0.91611479,27.98256767
2024_L11_07290060_Waterbuck.AVI,Closed,L11,Cheetah,2024,0.444198895,26.18193475
2024_L11_08090131_Bushbuck.AVI,Closed,L11,Cheetah,2024,0.906873614,60.94337192
2024_L11_08130172_Nyala.AVI,Closed,L11,Cheetah,2024,1,20.5517721
2024_N10_07230006_Waterbuck.AVI,Open,N10,Cheetah,2024,0,33.13984129
2024_N10_08100046_Nyala.AVI,Open,N10,Cheetah,2024,0.887409201,29.82242176
2024_N10_08110050_Impala.AVI,Open,N10,Cheetah,2024,1,42.88986975
2024_N11_07230017_Waterbuck.AVI,Open,N11,Cheetah,2024,0,23.80303969
2024_N11_07270046_Waterbuck.AVI,Open,N11,Cheetah,2024,0.314878893,57.63140706
2024_N11_07280055_Waterbuck.AVI,Open,N11,Cheetah,2024,0.976040353,26.70322505
2024_N11_07290058_Waterbuck.AVI,Open,N11,Cheetah,2024,1,43.85640706
2024_N11_07300069_Waterbuck.AVI,Open,N11,Cheetah,2024,0.136752137,19.28451678
2024_N11_08030024_Waterbuck.AVI,Open,N11,Cheetah,2024,0.260450161,44.72575224
2024_N11_08040033_Waterbuck.AVI,Open,N11,Cheetah,2024,0.975609756,56.10086763
2024_N11_08060059_Waterbuck.AVI,Open,N11,Cheetah,2024,0.062111801,24.83249157
2024_N11_08090072_Reedbuck.AVI,Open,N11,Cheetah,2024,0.845454545,44.81033467
2024_N11_08110096_Waterbuck.AVI,Open,N11,Cheetah,2024,0.016666667,62.05012592
2024_N11_08160137_Waterbuck.AVI,Open,N11,Cheetah,2024,0.981435644,54.59016949
2024_N11_08170152_Waterbuck.AVI,Open,N11,Cheetah,2024,1,42.21620591
2024_N11_08170156_Waterbuck.AVI,Open,N11,Cheetah,2024,0,11.77111675
2024_N11_08170157_Waterbuck.AVI,Open,N11,Cheetah,2024,1,31.35371379
01020015_Warthog.AVI,Closed,G06,Hyena,2021,0.730684327,59.85586237
01100015_Waterbuck.AVI,Open,J03,Hyena,2021,0,17.97204031
01120010_Impala.AVI,Closed,G06,Hyena,2021,0.897097625,38.44888487
01120023_Waterbuck.AVI,Open,J03,Hyena,2021,0.275862069,29.2964588
01120025_Waterbuck.AVI,Open,J03,Hyena,2021,0,67.17600695
01140031_Impala.AVI,Closed,G06,Hyena,2021,0,35.62477379
01140037_Impala.AVI,Closed,G06,Hyena,2021,0.748768473,37.28977228
06230011_Impala.AVI,Closed,D09,Hyena,2021,0.943396226,31.06188275
06230051_Impala.AVI,Open,F07,Hyena,2021,0,37.98571706
06240014_Waterbuck.AVI,Closed,D09,Hyena,2021,0.795454545,21.85041488
06260014_Waterbuck.AVI,Open,N11,Hyena,2021,0.875968992,14.82969305
06270017_Waterbuck.AVI,Open,E02,Hyena,2021,0.292307692,22.49275965
06270022_Waterbuck.AVI,Open,N11,Hyena,2021,0.948945616,36.64414984
06270024_Oribi.AVI,Closed,I06,Hyena,2021,0.911699779,29.88165419
06270026_Impala.AVI,Closed,I06,Hyena,2021,0.5,68.71361142
06270041_Waterbuck.AVI,Open,N11,Hyena,2021,0.950110865,73.43173306
06280011_Waterbuck.AVI,Closed,G08,Hyena,2021,0.521126761,38.84986614
06290060_Warthog.AVI,Closed,I06,Hyena,2021,0.579462103,29.48569345
07010015_Impala.AVI,Open,F07,Hyena,2021,0.735099338,27.7065485
07010026_Warthog.AVI,Open,J13,Hyena,2021,0,64.77535143
07010027_Waterbuck.AVI,Closed,I06,Hyena,2021,0.893569845,73.30679877
07020005_Waterbuck.AVI,Closed,I10,Hyena,2021,0,20.15952483
07020008_Impala.AVI,Closed,I08,Hyena,2021,0.704347826,24.76875147
07020014_Waterbuck.AVI,Open,I04,Hyena,2021,0,35.01586491
07020015_Waterbuck.AVI,Open,I04,Hyena,2021,0.379746835,77.77570422
07020047_Waterbuck.AVI,Open,J13,Hyena,2021,0,84.04051051
07030006_Waterbuck.AVI,Closed,I10,Hyena,2021,1,23.46914717
07030054_Warthog.AVI,Open,J13,Hyena,2021,0,14.99417742
07040017_Warthog.AVI,Open,N10,Hyena,2021,0.501103753,36.68370246
07040058_Waterbuck.AVI,Closed,I06,Hyena,2021,0.568627451,32.41879269
07040059_Waterbuck.AVI,Closed,I06,Hyena,2021,0.206896552,21.48350732
07040081_Waterbuck.AVI,Open,J13,Hyena,2021,0,32.4963693
07050027_Oribi.AVI,Open,E02,Hyena,2021,1,31.39964403
07050030_Waterbuck.AVI,Open,E02,Hyena,2021,0,32.63449351
07060087_Waterbuck.AVI,Closed,I06,Hyena,2021,0,34.90435594
07060088_Impala.AVI,Closed,I06,Hyena,2021,0.355875831,24.44094545
07060104_Waterbuck.AVI,Open,J13,Hyena,2021,0,35.33391124
07090020_Waterbuck.AVI,Closed,I06,Hyena,2021,0.909090909,68.09579547
07090022_Waterbuck.AVI,Closed,I06,Hyena,2021,1,30.41243244
07090139_Warthog.AVI,Open,J13,Hyena,2021,0.387254902,23.13533085
07100002_Warthog.AVI,Open,N10,Hyena,2021,0,35.82387379
07110005_Warthog.AVI,Closed,I10,Hyena,2021,0,36.25660002
07110011_Waterbuck.AVI,Open,N11,Hyena,2021,0,23.62155139
07110031_Waterbuck.AVI,Open,I04,Hyena,2021,0,44.64946635
07110032_Waterbuck.AVI,Open,I04,Hyena,2021,0.447619048,51.73656891
07120009_Warthog.AVI,Closed,I08,Hyena,2021,0,33.77441172
07120012_Waterbuck.AVI,Open,E02,Hyena,2021,0,36.82448172
07120056_Impala.AVI,Open,F07,Hyena,2021,0.858241758,21.24772038
07130013_Warthog.AVI,Open,N10,Hyena,2021,0.753882915,25.92956688
07130047_Warthog.AVI,Open,J13,Hyena,2021,0,32.2871244
07130081_Impala.AVI,Closed,I06,Hyena,2021,0,45.51157907
07140012_Warthog.AVI,Closed,G08,Hyena,2021,0.508196721,14.25337012
07140014_Oribi.AVI,Closed,D09,Hyena,2021,1,36.26551482
07140039_Waterbuck.AVI,Open,J03,Hyena,2021,0.931263858,51.45931019
07140044_Waterbuck.AVI,Open,J03,Hyena,2021,0.961956522,51.54427397
07140073_Waterbuck.AVI,Open,I04,Hyena,2021,0.205479452,28.2313591
07140076_Waterbuck.AVI,Open,I04,Hyena,2021,1,19.4459798
07140085_Warthog.AVI,Open,J13,Hyena,2021,0,69.29803586
07150077_Warthog.AVI,Open,J13,Hyena,2021,0.311529933,38.1846502
07150079_Warthog.AVI,Open,J13,Hyena,2021,0,33.44142344
07150101_Waterbuck.AVI,Closed,I06,Hyena,2021,0,39.2464788
07150123_Waterbuck.AVI,Open,I04,Hyena,2021,1,69.96984436
07160010_Warthog.AVI,Open,F01,Hyena,2024,0.489071038,57.30395686
07160018_Waterbuck.AVI,Closed,D09,Hyena,2021,0.962513782,30.31593112
07160022_Warthog.AVI,Closed,I10,Hyena,2021,0.28125,39.01221125
07160022_Waterbuck.AVI,Open,N11,Hyena,2021,0.75,24.64680632
07160041_Warthog.AVI,Open,N10,Hyena,2021,0.37745098,28.21047031
07160072_Waterbuck.AVI,Open,J03,Hyena,2021,0.628027682,30.55718699
07160077_Waterbuck.AVI,Open,J03,Hyena,2021,0.574757282,13.38489432
07160079_Waterbuck.AVI,Open,J03,Hyena,2021,0.414835165,45.17448811
07160109_Waterbuck.AVI,Closed,I06,Hyena,2021,0,53.7872344
07160184_Waterbuck.AVI,Open,I04,Hyena,2021,0,43.40165251
07160199_Waterbuck.AVI,Open,I04,Hyena,2021,0,29.01615806
07170022_Waterbuck.AVI,Closed,D09,Hyena,2021,0.309090909,43.76617743
07170059_Waterbuck.AVI,Open,E02,Hyena,2021,0,45.9015638
07170096_Waterbuck.AVI,Open,J03,Hyena,2021,0,42.9177387
07170105_Warthog.AVI,Open,J13,Hyena,2021,0.545882353,26.54547581
07170107_Warthog.AVI,Open,J13,Hyena,2021,1,26.33246338
07170214_Waterbuck.AVI,Open,I04,Hyena,2021,0.922261484,45.33437161
07180104_Waterbuck.AVI,Open,J03,Hyena,2021,0.664556962,32.79032964
07180106_Waterbuck.AVI,Open,J03,Hyena,2021,0,32.61828012
07180110_Waterbuck.AVI,Open,J03,Hyena,2021,0.949227373,40.36403087
07180112_Waterbuck.AVI,Open,J03,Hyena,2021,0.711111111,68.17395353
07180132_Warthog.AVI,Open,F07,Hyena,2021,0.444567627,38.25146521
07180236_Waterbuck.AVI,Open,I04,Hyena,2021,0,68.68504863
07180262_Waterbuck.AVI,Open,I04,Hyena,2021,0,25.72269676
07180271_Waterbuck.AVI,Open,I04,Hyena,2021,0,23.78303675
07190066_Waterbuck.AVI,Open,N10,Hyena,2021,0.389473684,22.99870924
07190140_Impala.AVI,Closed,I06,Hyena,2021,0.456790123,69.67703239
07190143_Impala.AVI,Closed,I06,Hyena,2021,0,33.74380894
07200029_Warthog.AVI,Closed,I08,Hyena,2021,0.842857143,16.54840723
07200128_Waterbuck.AVI,Open,J03,Hyena,2021,0.225806452,28.30844725
07200138_Warthog.AVI,Open,J13,Hyena,2021,0.701219512,35.2801197
07210136_Waterbuck.AVI,Open,J03,Hyena,2021,0,35.36288358
07210138_Waterbuck.AVI,Open,J03,Hyena,2021,0.632743363,64.47051477
07210141_Waterbuck.AVI,Open,J03,Hyena,2021,0,26.44908489
07210144_Waterbuck.AVI,Open,J03,Hyena,2021,0,38.68058253
07210284_Waterbuck.AVI,Open,I04,Hyena,2021,1,27.60797305
07220006_Waterbuck.AVI,Open,J03,Hyena,2021,1,29.5913745
07220011_Warthog.AVI,Open,F07,Hyena,2024,0.96819788,58.7002511
07230003_Waterbuck.AVI,Open,I04,Hyena,2021,0.267123288,14.54727616
07230017_Warthog.AVI,Open,J13,Hyena,2021,0,22.2666924
07230023_Warthog.AVI,Open,F07,Hyena,2024,0,37.97977371
07230051_Warthog.AVI,Open,F01,Hyena,2024,0.615746181,19.13556961
07240004_Waterbuck.AVI,Closed,L11,Hyena,2024,0,57.09016171
07240008_Reedbuck.AVI,Closed,I06,Hyena,2024,0,36.80019277
07240017_Waterbuck.AVI,Open,I04,Hyena,2021,0.046989721,63.93419597
07240023_Oribi.AVI,Open,J13,Hyena,2021,0,30.07986718
07240030_Waterbuck.AVI,Open,J03,Hyena,2021,0,23.20103632
07250063_Warthog.AVI,Open,F01,Hyena,2024,0.631039531,36.75826425
07250071_Waterbuck.AVI,Open,J03,Hyena,2021,0.98013245,25.54226499
07260018_Waterbuck.AVI,Closed,I08,Hyena,2021,1,76.67570952
07260061_Warthog.AVI,Open,F07,Hyena,2024,0.428229665,27.11295223
07260091_Waterbuck.AVI,Open,J03,Hyena,2021,1,40.31637817
07260100_Waterbuck.AVI,Open,J03,Hyena,2021,0.512195122,50.26813777
07270011_Impala.AVI,Closed,D05,Hyena,2021,1,40.46002077
07270013_Warthog.AVI,Open,N10,Hyena,2024,0,37.67965562
07270065_Waterbuck.AVI,Open,I04,Hyena,2021,0,28.33065407
07270128_Waterbuck.AVI,Open,J03,Hyena,2021,0.516455696,44.14965888
07270137_Waterbuck.AVI,Open,J03,Hyena,2021,0,38.48345284
07280054_Warthog.AVI,Open,F03,Hyena,2024,0.845336482,33.86902595
07280114_Warthog.AVI,Open,F07,Hyena,2021,0,35.64245806
07280120_Warthog.AVI,Open,F07,Hyena,2021,0.723429952,18.93049216
07280143_Waterbuck.AVI,Open,J03,Hyena,2021,1,18.84795488
07290006_Impala.AVI,Open,F03,Hyena,2021,0.738853503,23.32713244
07290014_Warthog.AVI,Closed,D09,Hyena,2021,0,15.85989233
07290044_Waterbuck.AVI,Open,N11,Hyena,2021,0.348837209,31.33646962
07290047_Waterbuck.AVI,Open,N11,Hyena,2021,0,62.03940526
07290051_Waterbuck.AVI,Open,N11,Hyena,2021,1,20.05708153
07290062_Waterbuck.AVI,Open,E02,Hyena,2021,0,4.695596056
07290083_Warthog.AVI,Closed,D05,Hyena,2024,0.719653179,26.34452046
07290161_Waterbuck.AVI,Open,J03,Hyena,2021,1,25.67340517
07290172_Waterbuck.AVI,Open,J03,Hyena,2021,1,45.41806282
07300007_Impala.AVI,Open,F03,Hyena,2021,0.867203219,78.7604594
07300043_WaterbuckWildebeest.AVI,Open,N10,Hyena,2021,0,72.85564234
07300049_Waterbuck.AVI,Open,N10,Hyena,2021,0,18.25271935
07300082_Waterbuck.AVI,Open,E02,Hyena,2021,0.5,39.25747035
07300096_Warthog.AVI,Open,F07,Hyena,2024,0.829705506,11.07513558
07300160_Impala.AVI,Open,F07,Hyena,2021,0.468137255,29.38403668
07300203_Waterbuck.AVI,Open,J03,Hyena,2021,1,50.50221184
07300206_Waterbuck.AVI,Open,J03,Hyena,2021,0,71.01514807
07300208_Waterbuck.AVI,Open,J03,Hyena,2021,0,34.76606755
07310082_Waterbuck.AVI,Open,I04,Hyena,2021,0,19.64110595
07310231_Waterbuck.AVI,Open,J03,Hyena,2021,0.778350515,34.53175016
07310233_Waterbuck.AVI,Open,J03,Hyena,2021,0.450819672,72.94867704
07310236_Waterbuck.AVI,Open,J03,Hyena,2021,0.762749446,19.14813834
07310239_Waterbuck.AVI,Open,J03,Hyena,2021,0.565217391,38.96963737
08010040_Waterbuck.AVI,Closed,I08,Hyena,2024,0,70.51512264
08010081_Waterbuck.AVI,Open,N11,Hyena,2021,0,23.95478039
